,PC1,PC2,CLUSTERS
94845,-4.610702934389366,-1.6521551663643408,B
68919,-7.65622500730344,-0.4682489460063095,B
33975,-12.71685812997411,0.45314146209541184,E
88671,17.36126707636087,-0.16211378364416193,D
91034,3.3500242127991333,-0.3642487619813688,B
6501,-20.765056690568674,2.3672584978598654,A
7126,-19.765426176936675,2.759688606257262,A
90685,23.385469382426276,-0.43602763175747505,D
9741,-18.684857207034426,-1.0438288755452136,E
11465,-18.721257209540212,0.3897653942569264,E
16548,-19.700269482386954,-0.46410210242931416,E
70157,59.440487244136186,1.3538206468544869,C
3364,-20.748154459118783,0.7069004510908352,A
74834,32.37180794870713,0.2607639948185205,D
58300,23.375186722936743,-0.692483390226014,D
6050,-20.7571937195018,1.5293563992103476,A
2419,-20.737323031876972,-0.028829962245389026,E
73000,-3.633667976790815,-0.9602593204744362,B
72526,48.364117094740756,-0.07089405627769303,C
97891,-2.619507647483325,-0.9725299450041385,B
51882,22.36158856395858,-0.2173467143550336,D
5462,-20.728797186450997,-0.3328972524994496,E
7957,-18.692254039167345,-0.7252662280576653,E
28973,-20.79390861796947,3.4156561344861194,A
93067,-16.644592776873523,-1.4608455946664356,E
72631,4.379317074750791,-1.467216840855331,B
75192,-4.639076481326628,-1.1294452078430237,B
64741,5.371097504423901,-1.1457995556810021,B
78815,21.37803514053233,-0.005274502693207214,D
74349,-2.597285731910121,-1.0671928286548307,B
20885,-20.798784569287754,3.47497928334627,A
48975,-20.729418309921734,-0.010288195706431559,E
19765,-20.750976814119117,1.5090245857157336,A
87616,-10.625966319958215,-0.9364105742180071,B
43489,-19.771968134278396,2.2114598271385955,A
57423,-5.630782403302507,-1.054646155464906,B
91918,17.37963523592236,-0.831099797534272,D
6092,-20.731082407391185,0.12785591673551713,E
86732,37.357027435737685,0.40783321286736973,C
427,-15.70013571644059,-0.8538621610289607,E
83867,2.3708748496012606,-0.9094393625375322,B
81781,10.357691997546201,-0.4026733070402185,D
48040,-20.732854517093582,0.1633139158791878,E
48629,-19.709637142632623,0.32020708311331036,E
43137,-19.76841340802877,2.5215795085593986,A
95540,10.392720276327669,-0.6131833408217087,D
66509,11.378483531138658,-0.7911294467191087,D
14779,-20.78738016334052,3.1009672910110306,A
2398,-20.744374226346956,0.2255526081672576,E
72354,6.362862902198168,-1.6252006142948237,B
78712,-8.6318053010157,-1.5592913641048778,B
94168,56.343809774033886,1.2045750326191451,C
91649,10.366246937484924,-0.4164191619990998,D
68460,36.39029148346044,0.2784276411847454,C
43655,0.34183696168399413,-1.42993913530457,B
84968,5.380612128596742,-1.1064319774267306,B
48773,-20.740158447622974,0.7175920811099471,A
81951,17.454075952901842,-0.8043017724491303,D
77979,-8.620411788666207,-1.652681861979533,B
72228,-3.619221309864453,-1.5712432334205333,B
82154,-11.631115494191102,-1.1364365683446453,E
69504,60.38748413932486,0.7472015874415732,C
6855,-17.69376676476842,-0.6859540830111089,E
57933,0.3713643974449703,-1.3050821564719026,B
1162,8.297759634755002,-0.1581389089454929,D
4825,-13.723812258885877,0.4135520675004549,E
50952,12.356781617241545,0.3358574022313568,D
88389,-8.61733767935019,-1.2404528360484677,B
17827,-20.725980484794874,0.5948894940116713,E
50655,8.435652301634391,-2.5264232461413587,D
4599,-20.760148983923344,1.0136825674821524,A
62810,40.38188395601875,-0.4936917207100624,C
60292,188.46356747365942,3.645348768115489,C
52367,36.37508978257049,0.2672198412626462,C
25902,-20.685898350641303,-1.4527043943471685,E
14645,-20.71488100264512,0.07972281952557836,E
98371,-1.6320100251344278,-0.9787982976498517,B
9581,-20.74364581095898,1.3055214452701105,A
9486,-20.696296058516495,-0.2672039386852855,E
36572,-18.78440102397098,2.999482714491915,A
23752,-20.798453572604533,3.7266091922631253,A
55519,22.37774539200185,-0.644033832380745,D
96593,-11.637278369291577,-1.304944331005705,E
41956,-12.760981562229015,2.265296555698761,E
7923,-20.75560332082037,2.0512270049455106,A
11349,-20.77665575712738,2.9322664660389433,A
97964,9.397106153549297,-1.3408580653090116,D
5106,-18.735157567518915,0.551532451273022,E
94044,-10.648062193547485,-1.3072741988194332,B
63528,-7.6425212012860735,-1.4109711991082323,B
37064,3.3230210798013964,-0.17396028703041097,B
39431,-14.710958514790336,0.0024341550554821197,E
34230,-20.79195621426455,2.8141905536047727,A
19161,-19.730823555869442,1.3229745855026265,A
3610,-20.735498879417474,0.24376968988583855,E
76952,79.38725724903512,0.9993301394652796,C
50913,3.3733671405739547,-1.2112974439317639,B
14509,-16.67007470260223,-1.5104694963625471,E
39178,-20.69738412420749,-0.9146895252725913,E
82498,45.39304735377781,0.42810012289187815,C
23999,-17.71494739213447,0.018668771008470666,E
87697,21.381959293654145,-0.06414892012605353,D
6536,-20.7162798692029,0.17907412187459607,E
67427,38.40915039073427,-1.6686094420014663,C
97535,4.373494458304884,-0.8264535874438931,B
52113,-7.63430462206542,-1.2161108901986735,B
57707,33.41065500799753,-0.014890047256489833,D
11783,-9.682471727150789,-0.50650332934293,B
94596,17.427780657660033,-0.5960871992576219,D
83848,0.3730306654243954,-1.3678430084139077,B
89204,-5.646120681841372,-0.5980845113588195,B
89071,15.360914721048767,-0.3288406822475117,D
89613,-6.635078942358292,-1.231384184409039,B
21471,-19.742131031815862,1.0312570024103118,E
36533,-19.760179258059186,2.027583991188624,A
94910,39.41855802189367,0.043717085269835886,C
73635,-2.629708843432963,-1.1199002192275813,B
34906,-19.75733458853271,1.7482089436225547,A
37300,-19.762032349992136,2.3093654276807465,A
91900,14.357120489168093,-0.7744429453218099,D
3933,-0.6783604631928584,-0.7099050076589463,B
63917,-6.642822416226228,-0.905506558024423,B
64818,24.349508352412396,-0.24184550306652675,D
25542,-10.69943371877393,-0.05796518725466531,B
42336,-13.750239544015793,1.6354650736714953,E
29055,-19.72119126759131,0.4672505947751555,E
40425,-19.746658472896936,1.5671075747010026,A
95904,-5.623371440619177,-1.8515512876269302,B
71290,-8.635502706159507,-1.682058988309746,B
66145,33.4142442950467,-1.1192245123213802,D
23854,1.310729378388523,-0.3455041114201287,B
2735,-17.767429970362382,1.6892547347920532,E
7597,-20.758957863804362,2.047657991692599,A
16860,-20.774124843034695,2.260221013751517,A
91101,-7.5883154101740296,-1.422234039385195,B
45856,-16.699242993031728,-1.0642318968886815,E
41346,-20.697622786514824,-0.7713428132473399,E
9667,-20.716586404562214,0.11351741636404387,E
19325,-19.75698978397999,2.4191508304803166,A
61969,-2.5613534472616943,-3.3650717256059037,B
88050,-2.635868113320811,-1.1785403320148595,B
22762,-20.815406946403915,4.122460383979631,A
86900,20.43742401405121,-0.4919810236932818,D
28864,-19.774668159129828,2.9552995156547306,A
80436,-2.6130853610472924,-0.8483723387055024,B
92992,4.385853426208578,-1.3631061087940277,B
26651,-20.800422229356183,3.210457747687559,A
36560,-19.761566278522068,2.312802922343465,A
17463,-20.69861414760559,-0.4577297914692926,E
52950,-4.6205506802890595,-2.3307890425750517,B
60042,29.43703487006641,-1.2845411649673544,D
59255,-7.635515270660274,-1.7477532587482112,B
49249,-20.791789008818128,2.915861254860638,A
36818,-20.733127961973583,0.19769272563558102,E
36650,-20.765511844799697,1.8342145938563201,A
27729,-20.77368952193183,2.3153297588321142,A
70316,376.68621733311875,7.590742750465835,C
66545,1.3618160491971427,-0.2373065653055837,B
46630,-11.700345307801873,-0.3147348999593623,E
24556,-17.72389066143401,-0.031085683109703943,E
92650,22.379575136267356,-0.5976431532842115,D
87588,-3.629400223363379,-1.4491891713491116,B
67291,34.42302277166814,-1.5946629228565241,D
53180,1.3877016387321748,-1.3475963243828222,B
5384,-20.716562017876655,-0.17625974993289667,E
46927,-20.732712241770365,0.09572427317045785,E
46408,-20.701238984551985,-1.2080610182703861,E
15441,-12.658665749186845,0.2518517012726256,E
10663,-14.714949354654674,0.1780312424231735,E
41236,-20.76916576280148,2.380266984914786,A
20705,-20.77803083722861,2.7980640433547417,A
59569,1.3671914055272054,-1.8160701207199124,B
65999,18.462808177052167,-1.4544692136731499,D
57343,40.34919070560211,1.289636618435651,C
78260,16.36087151224449,-0.2886289803991461,D
4409,-19.73772417199958,0.03398045282416298,E
79082,13.42751271332691,-1.1349631010055425,D
92177,7.354913921772346,-0.9848611189299219,B
16410,-19.677374330960394,-1.630855235767738,E
50364,-6.633040163807025,-0.9845713427389464,B
36204,-20.75044194111918,1.2147966223141178,A
74731,3.370099903315133,-0.9284217322643402,B
60594,21.391915294757457,1.21948099486401,D
49485,-11.66619949066606,-1.6580789421914144,E
75101,18.36062551802856,0.5607230455370338,D
94458,23.507132380934586,-1.610747921090876,D
5112,-18.73100302748902,-0.171366674833843,E
40101,-19.73523125348091,1.2129610757290543,A
57175,6.406044647920749,-0.683798284912227,B
68135,-3.6440802791264613,-0.9616007966254696,B
1524,-20.72307784567246,-0.30314897111090117,E
19949,-20.74786749378509,1.5005587069745492,A
80533,-9.633006761292433,-1.680531586455908,B
72963,13.354567468433677,0.018046574743251362,D
22998,-20.738316123829062,0.7696106839609682,A
8354,-20.74469500607834,1.0114192917225422,A
85901,-4.646701307448089,-0.9003845274762844,B
78040,0.41530411883189616,-1.1159808097352384,B
6130,-19.74687715377154,1.3529107493851729,A
24912,-14.725150569352405,0.26644081697757205,E
22877,-14.74707449578124,1.174724179421526,E
25872,-10.732149742638738,0.5683275084510915,B
87171,7.358628464930276,-0.5052360003293027,B
73972,7.3651548609106685,-0.690310798686682,B
6539,-20.705557527329375,-0.03875715284253389,E
94785,-3.6380334157795327,-1.2833067528045665,B
71081,3.4264774903927813,-2.4328260935397856,B
60029,25.355810606125214,-0.030130455337186914,D
66725,19.370095959349964,-0.3467805933934534,D
60424,-5.5518530812676214,-1.8814864360526604,B
65681,1.3494934674310093,0.04607982475675464,B
86027,-7.624773241104525,-1.6217722313427085,B
58236,50.39794283531522,0.3531020460534669,C
70066,90.47117227239227,0.30387540415872555,C
7875,-20.76852853736232,2.7039523719816065,A
67505,20.40983677994198,-0.10733983068550117,D
46096,-20.72321425217191,-0.2572519034101439,E
14899,-17.668002272389298,-2.1878304957537966,E
89379,16.370515004722908,-0.49005428475117074,D
12908,-20.741736268295472,1.1714753950606276,A
6030,-12.675714433385066,-0.651389667369168,E
32610,-19.757018570175358,1.604351940252955,A
86570,-8.634772818996494,-2.0068974376603843,B
63058,45.364350615639935,0.6138189263426874,C
74062,19.376455295480355,-0.2733247193383713,D
37022,-16.697184904684057,-1.1530086098549215,E
26325,-20.73347745684974,0.6816497295997779,E
45065,-17.714777600118893,0.12066955251587518,E
79491,12.51350949858911,-1.9164576482113211,D
95234,-2.6039177181014486,-1.6359772828756998,B
58695,7.3627261292650905,-0.25061220830303726,B
45029,-19.701557065861877,-0.8621287331537645,E
68422,33.42518664033937,-1.0033792042405265,D
58609,3.390780148354803,-0.3806025208504725,B
37865,-19.748442591457557,1.7361974158047675,A
77254,1.3751770173419657,-0.9434383400965148,B
94059,44.37985414105689,0.004005974381686234,C
7286,-20.692794432115686,-0.9330474095197958,E
4767,-18.72712756990106,0.03309295628741587,E
40078,-19.74292496130077,0.9969631076749358,E
67865,66.40728634274528,1.0075280233964525,C
55966,-8.636608556373163,-1.4520982377775233,B
233,-20.77160984892081,2.1159164469250205,A
59489,-1.6384871487071906,-0.9303176610994783,B
329,-20.755176068526744,1.2044061438548963,A
33209,-11.725031912286935,0.42263029275026665,E
10409,-11.675429062317836,-0.4398795395882352,E
94625,33.37508154624948,-0.4230034908704446,D
6701,-20.74745569011216,1.1796887186194198,A
2287,-19.734629604696202,-0.007305213589850659,E
29663,-20.764314482887087,1.8732090607687173,A
67037,0.3401277734762234,0.0015922849259810833,B
81600,-9.634973427803926,-1.084173138387407,B
35032,-19.760289936284288,1.7154533863374293,A
71371,34.39703144987077,0.12489401002356783,D
96247,-3.6395831040536404,-1.0364108501308835,B
41993,73.40296812062921,0.8265260097885762,C
41868,-19.700044664863924,-1.0477749163433867,E
52705,25.444819373812646,-0.628774120209541,D
46378,-20.717539914910425,-0.4455524132479334,E
25940,-20.724029332875205,0.27509698695376855,E
30040,-6.730859392202851,1.3990654415222483,B
39859,-20.74093759243142,0.6768607550755955,E
10277,-20.730421734125954,0.8482641811902827,A
62079,-6.593030382724334,-1.5180519792772345,B
31757,-18.709930476502105,-0.15804916157535903,E
12083,-20.72173017402178,0.37519207286080036,E
97837,-2.643476435990638,-1.1270603736817069,B
86521,32.365284302676265,-0.6998176726882638,D
85126,3.368705751001025,-0.261427012923002,B
1508,-20.751072890139515,1.1014607152389255,A
33500,-7.696036511322838,-0.7907848566737717,B
47159,-20.738676345898735,0.7708511794954459,A
71061,-3.6388816601263927,-1.140009955833965,B
97987,25.4298768375519,-0.15186547306377465,D
81917,18.360862580640646,-0.18009531538047166,D
13159,-19.79208683608415,3.793584257062255,A
46623,-12.680321599752451,-1.3598762563066713,E
10303,-20.729406221183414,0.8008514133947232,A
23915,-20.702953108258225,-0.4988241341928465,E
50057,-1.6410613903893017,-1.2988422561012323,B
81127,-4.635395528484903,-1.1053901257753584,B
37856,-19.769427129857398,2.2595499075972483,A
68932,39.38239300856505,-0.14796502032751244,C
4439,-17.739050185951648,0.6966289727188082,E
95428,-11.596628040772629,-1.6493231936362105,E
78150,38.36391801519002,0.4331059810749419,C
56673,62.3982805271701,1.0455902238273573,C
54564,58.40593491782875,0.5471894447857675,C
45603,-20.74531832528336,0.8598556348695705,A
14635,-20.739987057561088,0.5903672258730976,E
55689,33.361650072740105,0.20875632759656895,D
50667,14.407997611749252,-0.4297617025360781,D
56457,13.376081507852867,-0.6887263445966604,D
14111,-20.703608743153097,-0.7090582785641072,E
56207,23.365336374641466,-0.11844994872314073,D
8196,-20.765621504319732,2.590425034457426,A
74615,2.3903408542479565,-0.37884051741646674,B
18498,-11.68054892778164,-0.9921476298898129,E
12726,-20.76684975825995,2.552545044449911,A
48342,-20.712035422792297,-0.3736565261178283,E
26713,-19.773032070156972,2.6522500434943437,A
58049,33.407859064423604,-0.012528401839924305,D
75674,33.42537326543263,0.5544392354081159,D
24652,-15.70318434239371,-0.3934393192301121,E
53278,61.3496307365125,0.7213480248768237,C
40961,-18.702450872129443,-0.7154575158378652,E
88551,32.40225111462376,-0.3802701251756756,D
37395,-0.6971936488604971,-0.4228725612812537,B
626,-17.71394513318006,0.10472819163526896,E
35126,-20.72657521828951,-0.07293670139178811,E
27169,-16.74110405630781,1.0786422008592782,E
6947,29.32799184602068,-0.43555055788876695,D
35269,-20.72620807702165,-0.12499067717775901,E
11971,-4.727893316656732,1.2782238062841815,B
21573,-17.68221535379676,-1.2802604330798282,E
80674,7.3818954404868915,-1.2782766556013065,B
75589,133.36829941755792,3.2375486433449354,C
19840,-13.708256184426597,0.1279685970453384,E
76630,3.3559721599540935,-0.7257969732666131,B
27541,-15.72578321210321,0.7590799721786858,E
89018,-1.6362153881785324,-1.0264787673571298,B
17190,7.3304987979024405,-0.37639227136012704,B
7612,-20.772556093909255,2.387436531678247,A
29430,-19.759276373852448,1.8283151551663572,A
90553,9.39618171473826,-0.7982292998784807,D
97689,-3.622392380002921,-1.346359939194979,B
92960,-11.641387077474707,-1.6353804148740059,E
77364,64.42152797403223,0.5823000608327166,C
96652,7.391921454352065,-0.5079057898345407,B
74550,65.36565935924264,0.5781358157909497,C
62080,40.4056128539801,-0.6269639717002484,C
30312,-20.72427158882192,0.4868505748991206,E
46757,-20.70483833267528,-1.127812196109878,E
88721,12.452551570805912,-1.0973817717937708,D
92475,27.48085641431742,-1.2484025616732155,D
2965,-20.748993964400427,0.7675504921770863,A
59317,24.375993999246326,-0.11347735106409186,D
73490,4.3638331826086,-0.9832832738895008,B
21788,-18.754354926823865,2.139499272323627,A
77418,4.359290653054216,-1.3005560857527447,B
87295,6.370511259410481,-0.6485648922361643,B
47464,-20.717113671899174,-0.5735041283129985,E
52917,4.378821137322289,-1.3549372003263782,B
23213,49.29041697130259,1.796573296998095,C
8667,-18.717596570765856,0.37530753860500193,E
30310,-20.735911000075465,0.2557172520766764,E
1940,-20.79058204465792,2.5050643888354696,A
6785,-20.769907785657864,2.7710142467404713,A
13901,-14.71704553012093,0.44308137599744474,E
89903,34.38799564014899,-0.007149173812908749,D
52998,17.400047952685163,-0.8390216305928205,D
624,-17.699631416847204,-1.1389412695200531,E
35449,-6.687025113219802,-0.5818493775314619,B
56036,1.3782220515685295,-1.119877041192243,B
29394,-19.76975308280652,2.2653309429052624,A
83093,18.364576621126364,-0.786330696980413,D
38559,-20.80243883889321,3.1447828560456266,A
86947,3.368356996655267,-1.0884671271960007,B
85911,4.351922594071169,-0.6749666710382397,B
98370,13.378186021926043,-0.7864883038965659,D
91963,13.380718652035748,-0.626985365846021,D
57426,3.3682239761847086,-0.4665436296724006,B
8569,-20.774450683838296,2.6715543126925723,A
51569,-6.656997132141587,-0.4743828493230082,B
76274,-0.6233942584801756,-0.9472609962082698,B
22003,-20.73976602794966,1.4520274616145223,A
68455,12.354402837175392,0.07849519394689417,D
81050,-2.638142473525362,-1.5450361124936114,B
15755,2.2624536806135076,1.9805591744078104,B
24600,-20.749600426007188,0.8831823089652511,A
98658,24.340612754846195,0.7458920788084974,D
89791,64.40095868820545,0.26178895048009704,C
24678,-18.771646203264787,2.613291100249143,A
43524,-20.72277142454224,-0.3648610016776066,E
75667,2.3886657143823036,-1.2210381720390866,B
56090,1.3630840876166739,-1.1628101268854782,B
71331,13.372306743775129,-0.5530305433113579,D
24852,-20.742921255871103,0.528475459047367,E
56925,-7.629464884411635,-1.510634303483052,B
94788,3.3592211187882923,-1.3808508573767935,B
23119,-9.747793514582694,1.2158107002822476,B
54362,-0.637069442521,-0.9356842247755317,B
87864,-2.603726032973005,-1.6329238191569408,B
60377,-2.6387766067064864,-1.3056067687183708,B
31732,-19.70710981922648,-0.18780337231017089,E
91520,19.382364898417663,-0.7375150974391536,D
7756,-20.72391078810799,0.36866445611146387,E
91692,0.35487502042005326,-0.411074207576955,B
88531,-11.65357410990078,-1.0659752067443933,E
22826,-20.690628360161508,-1.2297840752598144,E
44716,-20.733595933214154,0.5680828961576212,E
46568,-18.721661052980583,0.23288543968933378,E
69216,-8.611660861952851,-2.0690753266160526,B
57966,-0.6234581731332729,-0.9472059291987793,B
88904,7.3725066686901615,-0.09406241138296943,B
48764,-20.707487551084988,-0.9315888668841767,E
19199,-20.748811144675507,1.4116925205997444,A
21017,-20.71352778443875,0.03808690238153638,E
1306,-12.699763163704196,-0.35541423810541084,E
2574,-19.765313257455126,1.6001778819564176,A
6752,-20.72265101188159,0.16626950428898457,E
4995,-20.729938701145493,-0.07815509869795735,E
87316,-6.601614125111556,-1.8279702591861293,B
71698,33.432167956026305,-1.7489145020640777,D
67024,28.35466694708264,0.6529015017656052,D
73006,-3.626649001317763,-1.070152972622381,B
78129,25.421704690363832,-0.646286192691512,D
58454,25.451294481088723,-1.989054201147313,D
60957,14.381562302469145,-0.46517051156966016,D
12889,-19.736193102494667,1.1604081611469326,A
69146,8.3708588758954,-0.5788153715852998,D
33021,-20.7236926435604,-0.16665768303080908,E
49255,-20.78660511036142,2.5687131790852513,A
12125,-18.748730772431454,1.5811069072227666,A
14835,-20.74067545006019,1.0384594202000563,A
18317,-5.716178400471229,1.2048898843217475,B
2010,-20.701804579655036,-1.1823438035701945,E
14228,-20.79080173501659,3.3084213072205917,A
78931,59.36833008019799,0.4564070504432129,C
77390,116.35537506460201,2.672570056439621,C
38759,-20.724951771997755,-0.23523184805386363,E
91744,-3.628175169224724,-0.8912435026544109,B
66866,32.41229961208586,-0.27189387250548047,D
43199,-17.73647048973866,0.9292860007722361,E
76766,-8.589230730394673,-1.351955393452677,B
91136,-0.6344129568725374,-0.6913080829970718,B
35254,-20.731449600561557,0.018827970478437654,E
8958,-16.690766281792897,-0.6778986963149182,E
94281,30.387252536067805,-0.21855135899792588,D
92260,-7.6408903475050085,-1.23766915939639,B
92085,-10.646513242363113,-1.3406369511531813,B
13574,-20.705435727745257,-0.12448249150516032,E
10262,-18.72669959580319,0.9164327143752171,E
17252,-19.753339450372845,1.866577498658654,A
89505,1.3569815637058635,-1.0278093143517282,B
8828,-20.76733176884175,2.4104027728142694,A
74869,90.38532403877448,1.7960658377447059,C
90391,30.386721367840824,-0.3217076480742109,D
71513,1.3617400863961149,-1.3945466472789003,B
63032,37.358440868263074,1.0314183752541075,C
68079,8.406759614902864,-0.3161107768653894,D
25279,-20.803067842589456,3.789347584566991,A
87353,31.343595206429256,0.48663100794522807,D
55111,1.3711910388665303,-1.1333864582155608,B
43778,-19.77511424648603,2.5800694407422378,A
84941,11.342030464956178,-0.2676636673592864,D
79580,16.396118292533618,-0.7067336008262258,D
36138,-19.787728722447973,2.4662832726422805,A
53649,-9.625852728771235,-2.107783480828734,B
71230,119.40952189093781,1.875837212124327,C
49142,-20.695413335070413,-1.419681464975355,E
64325,3.380329650160497,-1.4493965708956662,B
72556,10.397902125292369,-0.9659465584989564,D
49669,29.37080129086698,-0.7295419458169763,D
55338,-10.671778859578412,-0.3306202565562297,B
28787,-20.73761994946533,0.27545278321561567,E
98161,15.365401039365375,-0.6607239670956744,D
59744,3.366555225585699,-0.20800648999859034,B
66031,-4.608643512139216,-1.2160837778906557,B
45788,-20.728403395545453,-0.21651811507251684,E
49925,-3.627915367417592,-2.01596542994198,B
74956,29.415602006755314,-0.16636790463405152,D
63826,-1.6187148372986828,-1.7399640402372785,B
29714,-19.77458183750957,2.6682807283601124,A
29053,-19.723196598272533,-0.2676106443104207,E
75073,4.369339060844931,-0.9856745872421191,B
83469,47.41059804657827,0.1339017355374895,C
73391,9.354500266017439,-0.370530570925805,D
26939,-17.695844057463788,-0.4625531105879692,E
35575,-19.7882632772244,3.092645910626363,A
52385,3.374294208252724,-1.2019112658932247,B
57278,5.329107122492368,-0.19041400985300364,B
87730,-6.636555193812504,-0.9851455205782993,B
26531,-18.70399367901107,-0.4890611623323018,E
9277,-20.771269394234693,2.8498177733825862,A
48733,-18.7542606065545,1.4021801075015732,E
57173,50.37810514568851,0.5913793282283094,C
9429,-20.74358279191095,1.307573785633921,A
31156,-20.784268567940863,3.041921569784293,A
10293,-20.72230604379698,0.1370709347483572,E
91778,49.34876959235018,0.7619648938410382,C
17693,-19.75281633384581,1.861199099079857,A
74474,-8.62648956418809,-1.4080893113068986,B
92246,-2.6299759808826133,-1.3145515710411,B
24063,-17.712535283577157,0.09312252512958813,E
60855,37.38015226738935,-0.5486066617303093,C
13341,-5.6728226878834835,0.18730592712459931,B
59875,-4.638780025052744,-1.6701354190456126,B
13791,-20.71000701624222,0.08658984905834285,E
27469,-20.72525181828084,-0.02983755375177016,E
4457,-16.67675127584785,-2.017970731703056,E
58628,21.364566560076685,-0.36590613048303633,D
69529,11.422015300479972,-0.3305207359975958,D
25041,-20.76639292468807,2.4705699609224427,A
54245,1.3799658414360985,-1.1609971654459232,B
11665,-20.73779262949993,0.8551543977236022,A
88182,29.343218500148755,-0.576898726351143,D
89263,-3.6263083509269873,-0.9704695988034143,B
13951,8.278040910109455,1.4053513122673473,D
70003,88.50364982828353,0.09424346045848657,C
84514,1.361811196593861,-1.087699696392018,B
88562,14.363781629699144,-0.5961106059466116,D
65834,-7.641831808330883,-1.0875619251510877,B
4349,-20.71573528402278,-0.33948009057356143,E
25694,-20.790639476634002,3.336649521875268,A
60531,50.38947811272832,0.2553164206720479,C
17277,-18.792078878619176,3.8058327491727777,A
68918,39.37420202278325,-0.25440287642672965,C
30260,-18.77654181869714,2.680765337131891,A
63693,-3.6230554947889435,-1.1997560471535875,B
29593,-20.762659059835613,1.662688851426444,A
25808,-3.702813611507184,-0.2850099284555668,B
65803,40.42210617737131,-0.4532767470703341,C
61177,21.378652424928028,-0.5253075493905762,D
47270,-18.72470664500659,0.16424581337755526,E
63589,28.389295397889597,0.16417896639062984,D
1143,-13.748794792073758,0.840085329448715,E
27047,-20.794993317670336,3.2433466089188,A
98619,-14.629111327736602,-1.696088586855054,E
81730,41.36177165178355,0.32829973137695895,C
52444,38.387587765823234,0.07092826412793854,C
17296,-18.716444032358865,0.012172670965490573,E
56262,-1.6358136188665815,-1.600118302112687,B
83029,49.44154577225151,-0.07378609511606245,C
10316,-20.6950625244528,-0.6743875965372351,E
90247,-9.63099329721647,-1.8093402009759008,B
80751,4.381390323264257,-1.1009420638330565,B
23872,-20.724752533323844,0.22598494607593553,E
12203,-20.680573544281955,-1.288180616048459,E
29192,-20.680925037216905,-2.0916522865102847,E
23020,-20.699865152669837,-0.9031097658060662,E
51746,59.38125013762427,1.150608394997272,C
87088,466.70673355045625,10.289061370020653,C
51268,97.4378561039689,-0.7717573733041794,C
50950,9.372010004870685,-0.7436285870990599,D
26226,-20.774690570930176,2.1356765584604056,A
95350,-5.53717315551604,-3.0672645237801985,B
79316,26.374160155286074,-0.2569061958748933,D
61345,13.42298200812417,-0.7039242160645004,D
28976,-20.76418844479102,1.8773137414963381,A
95528,-6.649285377958201,-0.7799311019077483,B
96521,6.378816688669864,-0.8511680991676427,B
33078,-20.74521063781667,0.8033991047425789,A
46714,-20.73851810830692,0.5528067795420633,E
85449,114.1597797529596,-4.399132256284941,C
21018,-20.73997536051835,1.1098539951277897,A
87233,13.356892432619313,-0.3716121580233632,D
33364,-20.766393518080108,2.1380258948427087,A
73636,-7.629631758423524,-1.482693810860297,B
33663,-20.701012650719758,-0.7707019449497442,E
64631,9.426641081510924,-1.9197934940808083,D
65402,12.372441670372769,-1.2363230040128432,D
59259,32.46754065266609,-1.3349791512302003,D
5850,-20.746423161367613,0.23025748223501893,E
3464,-18.666097377600856,-0.6228710251347759,E
11348,-20.761415013285575,2.300160783583728,A
52996,15.384695905419845,-1.070623839906622,D
1561,-20.727662843586423,-0.2959551259508628,E
20840,-15.696769956930293,-0.7473186331602463,E
86850,11.373358743817779,-1.2092523903349697,D
47802,-20.74686310791976,0.8809792318478151,A
44518,-6.649910197348056,-1.7821946279875434,B
7420,-19.777248448749745,2.9055438880317386,A
34723,-20.709208573269038,-0.784353841900098,E
82497,32.35457173892032,-0.08200274244542445,D
80534,-7.628186479740055,-1.7522882095254453,B
94431,-11.630213977527177,-1.3890901197402499,E
20564,-20.714696643534328,0.09843550175424876,E
65035,9.35978045298595,-0.6060171478649808,D
15332,-20.714431140730476,-0.3831375920098941,E
61278,0.38812987266672594,-1.5996494858460428,B
50420,37.36010519238412,0.06010371657024838,C
70091,-5.656177562375413,-0.1409440648567217,B
56462,30.414242612792414,-0.14832458885423203,D
74484,-0.6239023156891473,-1.7135706343851609,B
95531,37.351568846965186,-0.5228462107216685,C
93443,7.370358882836519,-0.3357567726489189,B
75711,8.377223257760003,-1.262861825646798,D
71587,13.395088497006817,-0.7237236188496916,D
35444,-8.696795991772026,-0.47360375952052464,B
55067,24.37476531671521,-0.3883938842779642,D
53944,-6.5487909752030715,-2.1109520942578,B
44470,-5.733246300177302,1.5133883605115854,B
18450,-13.730468282525432,1.6267455113021958,E
98907,9.392044284003964,-0.4564548645734072,D
66633,14.391379754590455,0.01611769586343673,D
26903,-20.746690066280856,1.1549495246860584,A
11207,-20.70739902704208,-0.25577412608692973,E
17045,-20.738049552542254,0.5318578138387359,E
79481,-8.642163594984835,-0.2931238891717227,B
97773,15.344951075095254,0.6437770338523565,D
71903,-9.634306324431575,-1.319577774164705,B
23409,-19.728839025574633,0.8492341686212109,E
44340,-19.772124954959665,2.283856680110021,A
73610,-5.620314529395798,-1.3815722271406912,B
41720,-20.69286861248448,-1.3641494218439536,E
9683,-20.7120079422245,0.2578235733151104,E
96126,37.55824221573245,-1.4698543422102655,C
69540,15.53030218660499,-1.3500683142640202,D
34742,-20.765196749559536,1.8444762956753722,A
46145,-20.74575876072198,0.8256497384247097,A
52374,-2.644881176411082,-0.4231162007690622,B
46377,-20.77088416411808,1.7561071290065793,A
